Name,Typ,Preis in euro,Region,Beschreibung,Alkoholgehalt,Weinstil,Herkunft,URL,Thumb
CHÂTEAU BONNET Blanc 2020,Weißwein,"
7,95€*
","Entre-deux-Mers, Bordeaux","

Notiz:
Es ist noch nicht so lange her, da gehörte ein Entre-deux-Mers auf jede ordentliche Weinkarte, war er doch ein verlässlich guter, trockener weißer Bordeaux. In den letzten Jahren ist es ein wenig still um diesen Klassiker aus Frankreich geworden, eigentlich erstaunlich, war er doch noch nie so gut wie jetzt. Einer der Protagonisten eines qualitativ hochwertigen Entre-deux-Mers ist Château Bonnet, seit 1974 ununterbrochen im Sortiment von Jacques’! Und auch die aktuelle Edition, die von Sauvignon Blanc dominiert wird, zeigt auf, warum das so ist. Die strohgelbe Farbe macht den Auftakt. Das intensive Bouquet duftet nach Limette und Grapefruit, verfeinert mit den klassischen Aromen nach Stachelbeeren und roten Äpfeln. Am Gaumen aromatisch, knackig, mit feiner Mineralität und herrlicher Frucht. Auch der Nachhall strotzt nur so vor Frische. Zuverlässigkeit pur und ein Klasse-Wein zu Fisch, Meeresfrüchten und knackigen Salaten.
","<div class=""colC"">12,31% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1157/2020-chateau-bonnet-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1157_0.jpg
JURANÇON Pavillon Royal Doux 2018,Weißwein,"
10,40€*
","Jurançon, Südwesten","

Notiz:
Er fliegt seit Jahr und Tag ein wenig unter dem Radar im Geschwader der großen alten Süßweine der Grande Nation: der Jurançon! Das mag daran liegen, dass die Region, aus der er stammt, der Südwesten Frankreichs unweit der Pyrenäen, nicht die Heimat ausgeklügelter Marketingstrategien ist. Seiner Qualität tut dies keinen Abbruch. Im Gegenteil! So präsentiert sich auch der Pavillon Royal in einem satten Goldgelb in der Farbe. Das Bouquet dieser klassischen Cuvée aus Gros Manseng und Petit Manseng liefert eine reiche Duftpalette mit deutlichen Noten von Blütenhonig, reifem Pfirsich und gelben Blüten. Am Gaumen cremig, füllig, rund, dabei saftig und harmonisch, der Nachhall intensiv und lang, mit ausgewogenem Fruchtsüße-Weinsäure-Spiel. Perfekt zu Desserts und Blauschimmelkäse. 
","<div class=""colC"">11,94% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/1189/2018-juran-on-pavillon-royal-doux/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1189_0.jpg
VIEIL ARMAND Gewurztraminer 2020,Weißwein,"
11,70€*
",Elsass,"

Notiz:
Klassischer Elsässer Gewürztraminer mit wunderbar feinem Rosen-Duft, das mit Orangenblüten und MIrabellen stilvoll ergänzt wird. Am Gaumen opulent, würzig, dabei vielschichtig und tiefgründig, und einen phänomenal langen Nachhall zeigend. Perfekt zu Creme Brûlée, feinem Marzipan oder Desserts mit Orangen.
","<div class=""colC"">14,54% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/16820/2020-vieil-armand-gewurztraminer/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16820_0.jpg
CHÂTEAU PAUL MAS Belluguette 2020,Weißwein,"
12,20€*
","Pays de l'Hérault, Languedoc","

Notiz:
Der Belluguette ist eine Hommage an Jean-Claude Mas' Heimat. Denn hier assembliert er vier weiße Rebsorten, die charakteristisch sind für den Süden Frankreichs: Grenache Blanc, Vermentino, Roussanne und Viognier. Der Ausbau der Rebsorten und deren Anteile in der Cuvée variieren, doch reift ein Teil des Weins grundsätzlich vier Monate in amerikanischer (1/3) und französischer Eiche (2/3). Die aktuelle Edition ist prächtig gelungen, schon die brillante, grüngelbe Robe macht Lust auf den ersten Schluck. Das Bouquet zeigt sich sehr differenziert mit Fruchtnoten nach Mango, gelben Blüten und Orangenschale, stilvoll komplettiert mit leichten Röstaromen und Vanille vom Fass. Am Gaumen bietet der Wein ein fülliges, cremiges. von seidiger Textur geprägtes Bild, der Nachhall glänzt mit spektakulärer Länge. Ein Vin blanc méditerranée, der begeistert! Und der exzellent zu feinen Fischen wie Seeteufel, Wolfsbarsch oder Thunfisch passt. 
","<div class=""colC"">13,88% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17612/2020-chateau-paul-mas-belluguette/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17612_0.jpg
LURTON Diane Sauvignon Blanc 2020,Weißwein,"
12,95€*
","Entre-deux-Mers, Bordeaux","

Notiz:
Dass man auf dem Château Bonnet mit Sauvignon Blanc umzugehen weiß, das versteht sich von selbst, doch mit dem Diane ist der Crew des Schlosses ein echter Coup gelungen. Los geht es mit der typisch blassgelben Farbe mit grünen Reflexen. Das Bouquet ist wunderbar intensiv, mit unglaublich frischen Aromen nach Passionsfrüchten, Zitrusfrüchten und weißer Nektarine. Ein aromatisch sehr komplexer Wein. Am Gaumen zuerst wiederum unglaublich frisch, wird dann im zweiten Eindruck rund, saftig und fruchtintensiv und gipfelt in einem schönen langen Nachgeschmack. Bordeaux meets Neuseeland, ein Muss für Sauvignon Blanc-Fans. 
","<div class=""colC"">12,20% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17753/2020-lurton-diane-sauvignon-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17753_0.jpg
CHÂTEAU DE ROCHEMORIN Blanc 2018,Weißwein,"
15,50€*
","Péssac-Léognan, Bordeaux","

Notiz:
Der weltweite Ruhm von Bordeaux gründet sich in erster Linie auf seine Rotweine, vielleicht auch noch auf edelsüße Weißweine, doch das ist nicht die ganze Wahrheit. Denn in der Appellation Péssac-Léognan entstehen auch trockene Weißweine auf höchstem Niveau, Weine wie der Château de Rochemorin, der aus hundertprozent Sauvignon Blanc vinifizert und in Barriques ausgebaut wird. Das ergibt einen ganz außergewöhnlichen Stil, der sich schon in der gelbgoldenen Farbe widerspiegelt. Das Duftrad zeigt Früchte wie weiße Pfirsiche und exotische Früchte, dazu gesellen sich feine Kräuternoten und dezente Aromen vom Fass wie Vanille und Butterkaramell. Am Gaumen verblüffend frisch, dabei eine profunde Struktur und viel reife Frucht zeigend. Auch im Nachhall mit großer Harmonie zwischen Frucht und Fass. Das ist Bordeaux Blanc vom Feinsten und passt exzellent zu Fisch mit buttrigen Saucen.
","<div class=""colC"">13,56% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/1511/2018-chateau-de-rochemorin-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1511_0.jpg
MONTAGNY 1er CRU Montcuchot 2019,Weißwein,"
15,50€*
","Montagny Premier Cru, Burgund","

Notiz:
Denkt man an Burgunder, insbesondere an diejenigen, die mit den Ehrentitel „Premier Cru“ geadelt sind, dann glaubt man umgehend, es mit einem kostspieligen Wein zu tun zu haben. Doch das geht auch anders, wie die rührigen Vignerons de Buxy mit ihrem exzellenten Montcuchot eindrucksvoll beweisen. Das ist himmlischer Burgunder, bei dem der Preis erstaunlich bodenständig bleibt. Die durch und durch gelungene aktuelle Edition startet mit einer hellgelben Farbe und einem verblüffend feinen Bouquet nach Zitrusfrüchten (Pampelmuse, Mandarine), leicht mineralischen Aspekten und einer zarten Holznote nach Vanille. Auch am Gaumen sehr fein und frisch, elegant mit delikatem Fruchtausdruck und einem ganz leichten Touch Holz. Das Finish finessenreich, lang und animierend, hier zeigt sich, warum der Wein als Premier Cru unterwegs ist. 
","<div class=""colC"">13,81% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/16029/2019-montagny-1er-cru-montcuchot/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16029_0.png
JEAN GEILER Gewürztraminer 2019,Weißwein,"
16,70€*
","Alsace Grand Cru, Elsass","

Notiz:
Großartiger Gewürztraminer, der die rare Grand Cru-Qualifizierung trägt und aus der Einzellage Florimont stammt. Feiner Duft nach Rosenblüten, Holunder und getrockneten Orangen. Am Gaumen fasziniert die Balance zwischen Fruchtsüße und feiner Weinsäure. Passt als Aperitif ebenso wie als Dessertwein.
","<div class=""colC"">12,04% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/15101/2019-jean-geiler-gewuerztraminer/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/15101_0.jpg
POUILLY-FUMÉ Les Genièvres 2020,Weißwein,"
16,90€*
","Pouilly-Fumé, Loiretal","

Notiz:
Trifft der Name Saget auf die Appellation Pouilly-Fumé weist das den Weg zu einem rassigen Sauvignon Blanc-Rendezvous, an dessen Anfang ein funkelndes Strohgelb mit einem zarten grünen Rand steht. Das bestens fokussierte Bouquet weist begeisternden Aromen nach frisch geschnittenem Gras, schwarzen Johannisbeeren, frischen Kräutern und ebenjenem dezenten Ton Feuerstein auf, der den Pouilly-Fumé berühmt macht. Am Gaumen eine bedachte Mischung aus würziger Loire-Mineralik mit frischen Früchten, alles von einer prägnanten und sehr animierenden Weinsäure unterbaut. Der Nachhall saftig, fruchtig und einfach köstlich. Ein Old School Sauvignon Blanc, der auch New World Fans überzeugen könnte.
","<div class=""colC"">13,30% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1522/2020-pouilly-fume-les-genievres/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1522_0.jpg
CHÂTEAU DE NAVAILLES 2017,Weißwein,"
16,95€*
","Jurançon, Südwesten","

Notiz:
Die Süßweine der Appellation Jurançon sind echte Geheimtipps! Nicht wenige Weinkenner rücken sie in die Nähe von Sauternes, nur mit dem Vorteil, dass sie weitaus günstiger zu haben sind. Das Château de Navailles festigt dieses Bild. Mit einem leuchtenden Goldgelb geht es los. Der verführerische Duft präsentiert exotische Früchte wie Ananas, Mango und Papaya, dazu Pfirsich und Aprikose. Umspielt wird der Fruchtkorb von eleganten Vanille-, Nuss- und Röstnoten vom Ausbau in Barriques.  Am Gaumen verspielt, gut eingebundene Fruchtsüße wird von eleganter Weinsäure in perfekter Balance gehalten. Das Finale ungemein facettenreich und langanhaltend. Ein toller Wein, der gut zu reifen Honigmelonen, Crème brûlée, Obst-Tartelettes und feinem Gebäck passt.
","<div class=""colC"">11,72% Vol.</div>",,Frankreich,https://www.jacques.de/weine/16102/2017-chateau-de-navailles/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16102_0.jpg
CHÂTEAU BÉTHANIE 2015,Weißwein,"
16,95€*
","Arbois, Jura","

Notiz:
Seltene Cuvée aus der Burgunder-Rebe Chardonnay mit der fürs Jura typischen Savagnin. Das Resultat ist ein extravaganter Wein, mit tief goldgelber Farbe. Das üppige Bouquet zeigt Haselnuss, Blütenhonig und einen Hauch exotischer Früchte. Am Gaumen ist der Wein absolut außergewöhnlich, dichte Textur, getrocknete Früchte, satter Schmelz und ein cremiger Trinkfluss treffen auf eine leichte Sherry-Note und würzige Kräuter. Ein Charakterwein par excellence.
","<div class=""colC"">13,61% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17656/2015-chateau-bethanie/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17656_0.jpg
LES CHÊNES DE MON GRAND-PÈRE 2019,Weißwein,"
17,90€*
","Reuilly, Loiretal","

Notiz:
Einer der raren Loire-Sauvignon Blanc, die im Fass ausgebaut sind, entsprechend ist das Ergebnis: reife Quitte, grüne Birne und saftige Stachelbeeren treffen auf Toast, Vanille und geröstete Mandeln, alle Fassaromen sind allerdings ausgesprochen dezent. Am Gaumen zeigen sich Fülle, Komplexität und eine charakteristische Rauchigkeit (Fumé), dazu eine großartige Balance zwischen Kraft und Eleganz. Der Nachhall fein mineralisch und sehr komplex.
","<div class=""colC"">13,41% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17063/2019-les-ch-nes-de-mon-grand-pere/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17063_0.jpg
SANCERRE Les Vignolles 2020,Weißwein,"
18,95€*
","Sancerre, Loiretal","

Notiz:
Um die Familie Saget zu beschreiben, reichen eigentlich nur drei Worte: Ehrlich, geradlinig und aufrichtig. Und diese Eigenschaften findet man selbstverständlich bei ihren Weinen wieder. Die leidenschaftliche Herangehensweise gilt insbesondere für den Les Vignolles! Mit Akribie vinifiziert, mit entwaffnender Frische und Frucht sowie einer feinen Mineralik überzeugt er von Beginn an. Die brillante Farbe leuchtet Grüngelb mit sanften Gold-Tönen. Das köstliche Bouquet - dem man nur schwer widersteht - zeigt bezaubernde Noten von Schwarzen Johannisbeeren, Ginster, exotischen Früchten und einem Hauch von Feuerstein. Am geschmeidigen Gaumen entsteht eine meisterhafte Harmonie zwischen saftiger Frucht und feiner Mineralität. Der lange Nachhall löst sofort die Lust auf ein zweites Glas aus. Ein Sancerre-Klassiker. 
","<div class=""colC"">13,71% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1184/2020-sancerre-les-vignolles/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1184_0.jpg
CHABLIS 1er CRU Beauroy 2018,Weißwein,"
25,50€*
","Chablis Premier Cru, Burgund","

Notiz:
Premier Cru Beauroy… Schon beim Namen geht vielen Chablis-Fans das Weinherz auf und das völlig zu Recht, denn hier gibt es Chardonnay vom Allerfeinsten. Die Reise startet mit einem einladenden Grüngold, führt dann zum herrlichen Bouquet mit vielfältigen Noten nach Baby-Bananen, Butterbirnen, leicht mineralischen Aspekten und fein eingearbeiteten Noten vom Holzfass, macht einen köstlichen, würzig-saftigen, mit ausgewogener Weinsäure und viel Struktur beeindruckenden Zwischenstopp am Gaumen und endet mit einem herzhaften Nachklang.
","<div class=""colC"">12,99% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/1513/2018-chablis-1er-cru-beauroy/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1513_0.jpg
CIGALUS Blanc BIO** 2019 – FR-BIO-01,Weißwein,"
26,70€*
","Pays d'Oc, Languedoc","

Notiz:
Üppig-mediterraner Super-Blanc, einer der ambitioniertesten Weine aus dem Hause Gérard Bertrand, ein wahrer Cru du Sud. Opulenter Duft nach Kokos, Aprikose und frischer Butter, der ergänzt durch exotischer Früchte und Zitrus ein verführerisches Ganzes ergibt. Am Gaumen zeigt er sich cremig, fest, strukturiert, der Nachhall wiederum verblüffend saftig, fruchtig und burgunderhaft fein. Und das alles auch noch in 1A-Bio-Qualität und Demeter zertifiziert.
","<div class=""colC"">13,94% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/4589/2019-cigalus-blanc-bio/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/4589_0.jpg
JADOT Pouilly-Fuissé Petites Pierres 2018,Weißwein,"
27,90€*
","Pouilly-Fuissé, Burgund","

Notiz:
Hier treffen gleich drei Qualitäts-Garanten aufeinander: einmal der berühmte Name Louis Jadot, dann die großartige Rebsorte Chardonnay und die Appellation Pouilly-Fuissé, die sicherlich mit großem Abstand spannendste des Mâconnais. Kein Wunder also, dass der Wein alles mit sich bringt, was man von einem veritablen weißen Burgunder erwartet. Das geht schon los mit seiner gold-gelben Farbe, sicherer Hinweis auf die volle Reife der Trauben bei der Lese. Auch das üppige, aber gleichzeitig vielschichtige Bouquet mit gelbem Kernobst, duftigen Noten nach Blumenwiese, dezenter Mineralität und fein eingebundenen Röstaromen vom 15-monatigen Ausbau im Holz sind eines großen Chardonnays würdig. Der Nachhall zeigt sich noch etwas verhalten, der Wein hat Potenzial für mehrere Jahre der Reife, kann man denn seiner Zugkraft widerstehen. Manchmal muss es eben doch ein echter Burgunder sein! 
","<div class=""colC"">13,15% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17849/2018-jadot-pouilly-fuisse-petites-pierres/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17849_0.jpg
JADOT Chassagne-Montrachet Baudines 2018,Weißwein,"
69,00€*
","Chassagne-Montrachet Premier Cru, Burgund","

Notiz:
Chassagne-Montrachet... Bei dieser bewunderten Appellation horchen alle Liebhaber fassgereifter Chardonnay sofort auf! Insbesondere dann, handelt es sich auch noch um einen Einzellagen-Premier Cru eines gefeierten Erzeugers wie Louis Jadot. Und der Les Baudines zieht wirklich alle Register, die man von einem Weltklasse-Burgunder wie diesen erwartet. Schon das satte Goldgelb erweckt die Vorfreude auf diesen Wein. Auch beim genial vielschichtigen Bouquet mit Aprikosen, gelben Pflaumen, dezenten floralen Noten, Williams-Christ-Birne und mineralischen Nuancen, vervollständigt mit Fassnoten wie Bourbon-Vanille und zartem Rauch, geht dem Burgunder-Aficionado das Herz auf. Am Gaumen erfüllt dieser Wein alle Erwartungen an einen ganz großer Burgunder, der souverän ein mannigfaches Wechselspiel aus Frucht, Üppigkeit, ausgewogenen Noten von Kräuterwürzigkeit und Holz zeigt und dabei eine Textur hinlegt, wie man sie nur selten ausmacht. Der Nachklang wiederum trumpft mit der gleichen Klarheit der Aromen auf wie das Bouquet. Ein stolzer Wein, für den das englische Wort 'sophisticated' sehr gut passt.
","<div class=""colC"">13,47% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17852/2018-jadot-chassagne-montrachet-baudines/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17852_0.jpg
